Id;Item_ID;Product;Quantity;Price
1381;I01381;Projetor Smart Epson EpiqVision, FULL HD;2;304999
1382;I01382;"Smart TV LED 32""Samsung LED Tizen TV";1;10790
1383;I01383;SSD Crucial 1TB NVMe M.2;4;4490
1384;I01384;Fone de Ouvido Profissional AKG K92;3;42899
1385;I01385;"Smart TV LED 32""Samsung LED Tizen TV";4;10790
1386;I01386;Projetor Smart Epson EpiqVision, FULL HD;1;304999
1387;I01387;ACER Notebook Gamer Nitro;2;46040
1388;I01388;"Smart TV LED 32""Samsung LED Tizen TV";1;10790
1389;I01389;Teclado Mecanico Fizz;4;1749
1390;I01390;Carregador Turbo USB-C 30W;2;499
1391;I01391;Samsung Galaxy Tab S6 Lite;3;179901
1392;I01392;Soundbar Samsung com 2.1 canais, Dolby Digital;2;10720
1393;I01393;Fone de ouvido Sem Fio QCY T27;4;12986
1394;I01394;Carregador Turbo Tipo-C 50w;1;539
1395;I01395;Soundbar Tomate MTS-2017, Bivolt;3;7699
1396;I01396;"Smart TV LED 32""Samsung LED Tizen TV";4;10790
1397;I01397;Soundbar Samsung com 2.1 canais, Dolby Digital;2;10720
1398;I01398;Fone de Ouvido Profissional AKG K92;1;42899
1399;I01399;SSD Crucial 1TB NVMe M.2;3;4490
1400;I01400;Fone de ouvido Sem Fio QCY T27;2;12986
1401;I01401;Projetor EPSON Powerlite Wide Screen;1;274213
1402;I01402;Película de Vidro 3D Galaxy A30s;1;179
1403;I01403;ACER Notebook Gamer Nitro;4;46040
1404;I01404;Fone de ouvido Sem Fio QCY T27;3;12986
1405;I01405;"Smart TV LED 32""Samsung LED Tizen TV";1;10790
1406;I01406;ACER Notebook Gamer Nitro;3;46040
1407;I01407;Fone de Ouvido Profissional EDIFIER WH950NB;3;8990
1408;I01408;Fone de ouvido Sem Fio QCY T27;1;12986
1409;I01409;Projetor Smart Epson EpiqVision, FULL HD;3;304999
1410;I01410;Teclado Mecanico Fizz;2;1749
1411;I01411;Carregador Turbo Tipo-C 50w;4;539
1412;I01412;Projetor EPSON Powerlite Wide Screen;2;274213
1413;I01413;Soundbar Tomate MTS-2017, Bivolt;3;7699
1414;I01414;"Smart TV LED 32""Samsung LED Tizen TV";2;10790
1415;I01415;Projetor EPSON Powerlite Wide Screen;3;274213
1416;I01416;Fone de ouvido Sem Fio QCY T27;3;12986
1417;I01417;Fone de Ouvido Sem Fio TWS, PHILIPS;3;12491
1418;I01418;ACER Notebook Gamer Nitro;3;46040
1419;I01419;Samsung Galaxy Tab S6 Lite;3;179901
1420;I01420;Projetor EPSON Powerlite Wide Screen;4;274213
1421;I01421;Película para iPhone 14Pro Anti impacto;1;518
1422;I01422;ACER Notebook Gamer Nitro;3;46040
1423;I01423;Fone de ouvido Sem Fio QCY T27;1;12986
1424;I01424;Fone de Ouvido Sem Fio TWS, PHILIPS;4;12491
1425;I01425;Samsung Galaxy A36;2;19791
1426;I01426;"Smart TV LED 32""Samsung LED Tizen TV";3;10790
1427;I01427;Samsung Galaxy A36;1;19791
1428;I01428;Mouse Redragon Wireless;1;16599
1429;I01429;ACER Notebook Gamer Nitro;2;46040
1430;I01430;Fone de Ouvido Profissional AKG K92;2;42899
1431;I01431;Soundbar Samsung com 2.1 canais, Dolby Digital;3;10720
1432;I01432;Samsung Galaxy Tab S6 Lite;3;179901
1433;I01433;Fone de Ouvido Profissional AKG K92;3;42899
1434;I01434;Película para iPhone 14Pro Anti impacto;3;518
1435;I01435;Samsung Galaxy A36;2;19791
1436;I01436;Projetor Smart Epson EpiqVision, FULL HD;1;304999
1437;I01437;Fone de Ouvido Profissional AKG K92;4;42899
1438;I01438;Teclado Mecanico Fizz;2;1749
1439;I01439;Carregador Turbo Tipo-C 50w;2;539
1440;I01440;Fone de ouvido Sem Fio QCY T27;1;12986
1441;I01441;Soundbar Samsung com 2.1 canais, Dolby Digital;1;10720
1442;I01442;Carregador Turbo USB-C 30W;1;499
1443;I01443;Projetor Smart Epson EpiqVision, FULL HD;3;304999
1444;I01444;Projetor EPSON Powerlite Wide Screen;1;274213
1445;I01445;Mouse Redragon Wireless;2;16599
1446;I01446;Smart TV 32” Philco LED Roku TV;2;9490
1447;I01447;Fone de Ouvido Sem Fio TWS, PHILIPS;4;12491
1448;I01448;Samsung Galaxy Tab S6 Lite;3;179901
1449;I01449;Fone de Ouvido Profissional AKG K92;1;42899
1450;I01450;Fone de ouvido Sem Fio QCY T27;1;12986
1451;I01451;Projetor Smart Epson EpiqVision, FULL HD;2;304999
1452;I01452;"Smart TV LED 32""Samsung LED Tizen TV";4;10790
1453;I01453;"Smart TV LED 32""Samsung LED Tizen TV";4;10790
1454;I01454;Samsung Galaxy A36;2;19791
1455;I01455;ACER Notebook Gamer Nitro;2;46040
1456;I01456;Smart TV 32” Philco LED Roku TV;3;9490
1457;I01457;Carregador Turbo USB-C 30W;4;499
1458;I01458;Película de Vidro 3D Galaxy A30s;2;179
1459;I01459;Samsung Galaxy A36;2;19791
1460;I01460;Samsung Galaxy A36;2;19791
1461;I01461;Carregador Turbo Tipo-C 50w;3;539
1462;I01462;Projetor EPSON Powerlite Wide Screen;2;274213
1463;I01463;Projetor Smart Epson EpiqVision, FULL HD;1;304999
1464;I01464;Projetor EPSON Powerlite Wide Screen;3;274213
1465;I01465;Projetor EPSON Powerlite Wide Screen;4;274213
1466;I01466;Película para iPhone 14Pro Anti impacto;4;518
1467;I01467;Smart TV 32” Philco LED Roku TV;4;9490
1468;I01468;Fone de Ouvido Profissional AKG K92;3;42899
1469;I01469;Mouse Redragon Wireless;3;16599
1470;I01470;Soundbar Samsung com 2.1 canais, Dolby Digital;1;10720
1471;I01471;SSD Crucial 1TB NVMe M.2;4;4490
1472;I01472;Carregador Turbo USB-C 30W;1;499
1473;I01473;Fone de ouvido Sem Fio QCY T27;4;12986
1474;I01474;Fone de Ouvido Profissional EDIFIER WH950NB;4;8990
1475;I01475;ACER Notebook Gamer Nitro;2;46040
1476;I01476;Fone de Ouvido Profissional AKG K92;2;42899
1477;I01477;Samsung Galaxy Tab S6 Lite;3;179901
1478;I01478;Samsung Galaxy Tab S6 Lite;1;179901
1479;I01479;Película para iPhone 14Pro Anti impacto;1;518
1480;I01480;Samsung Galaxy A36;4;19791
1481;I01481;Película para iPhone 14Pro Anti impacto;1;518
1482;I01482;Mouse Redragon Wireless;3;16599
1483;I01483;Carregador Turbo Tipo-C 50w;4;539
1484;I01484;Projetor Smart Epson EpiqVision, FULL HD;4;304999
1485;I01485;Fone de Ouvido Profissional AKG K92;3;42899
1486;I01486;Mouse Redragon Wireless;3;16599
1487;I01487;SSD Crucial 1TB NVMe M.2;1;4490
1488;I01488;Smart TV 32” Philco LED Roku TV;3;9490
1489;I01489;Fone de Ouvido Sem Fio TWS, PHILIPS;1;12491
1490;I01490;Teclado Mecanico Fizz;4;1749
1491;I01491;Carregador Turbo USB-C 30W;2;499
1492;I01492;Película para iPhone 14Pro Anti impacto;3;518
1493;I01493;Projetor EPSON Powerlite Wide Screen;2;274213
1494;I01494;Película de Vidro 3D Galaxy A30s;1;179
1495;I01495;Fone de Ouvido Sem Fio TWS, PHILIPS;4;12491
1496;I01496;Soundbar Samsung com 2.1 canais, Dolby Digital;2;10720
1497;I01497;Teclado Mecanico Fizz;2;1749
1498;I01498;Fone de Ouvido Sem Fio TWS, PHILIPS;1;12491
1499;I01499;"Smart TV LED 32""Samsung LED Tizen TV";1;10790
1500;I01500;Fone de ouvido Sem Fio QCY T27;3;12986
1501;I01501;Samsung Galaxy A36;4;19791
1502;I01502;SSD Crucial 1TB NVMe M.2;1;4490
1503;I01503;Samsung Galaxy Tab S6 Lite;3;179901
1504;I01504;Película para iPhone 14Pro Anti impacto;4;518
1505;I01505;Carregador Turbo USB-C 30W;3;499
1506;I01506;Fone de Ouvido Sem Fio TWS, PHILIPS;3;12491
1507;I01507;Samsung Galaxy Tab S6 Lite;2;179901
1508;I01508;Película de Vidro 3D Galaxy A30s;1;179
1509;I01509;"Monitor UHD Samsung 32""";1;162657
1510;I01510;Soundbar Tomate MTS-2017, Bivolt;2;7699
1511;I01511;Samsung Galaxy A36;4;19791
1512;I01512;ACER Notebook Gamer Nitro;1;46040
1513;I01513;Carregador Turbo Tipo-C 50w;1;539
1514;I01514;Samsung Galaxy A36;4;19791
1515;I01515;Mouse Redragon Wireless;2;16599
1516;I01516;Projetor EPSON Powerlite Wide Screen;2;274213
1517;I01517;Película para iPhone 14Pro Anti impacto;4;518
1518;I01518;Fone de Ouvido Profissional AKG K92;3;42899
1519;I01519;Fone de ouvido Sem Fio QCY T27;2;12986
1520;I01520;Fone de ouvido Sem Fio QCY T27;3;12986
1521;I01521;Soundbar Samsung com 2.1 canais, Dolby Digital;4;10720
1522;I01522;Smart TV 32” Philco LED Roku TV;2;9490
1523;I01523;Soundbar Samsung com 2.1 canais, Dolby Digital;2;10720
1524;I01524;Soundbar Tomate MTS-2017, Bivolt;4;7699
1525;I01525;ACER Notebook Gamer Nitro;1;46040
1526;I01526;ACER Notebook Gamer Nitro;3;46040
1527;I01527;Smart TV 32” Philco LED Roku TV;2;9490
1528;I01528;Soundbar Samsung com 2.1 canais, Dolby Digital;4;10720
1529;I01529;Samsung Galaxy Tab S6 Lite;3;179901
1530;I01530;Mouse Redragon Wireless;1;16599
1531;I01531;Fone de ouvido Sem Fio QCY T27;1;12986
1532;I01532;Soundbar Samsung com 2.1 canais, Dolby Digital;1;10720
1533;I01533;Carregador Turbo USB-C 30W;2;499
1534;I01534;Soundbar Tomate MTS-2017, Bivolt;1;7699
1535;I01535;Fone de Ouvido Profissional AKG K92;1;42899
1536;I01536;Fone de Ouvido Profissional AKG K92;4;42899
1537;I01537;Teclado Mecanico Fizz;1;1749
1538;I01538;Projetor EPSON Powerlite Wide Screen;4;274213
1539;I01539;Teclado Mecanico Fizz;3;1749
1540;I01540;Soundbar Samsung com 2.1 canais, Dolby Digital;4;10720
1541;I01541;Projetor EPSON Powerlite Wide Screen;1;274213
1542;I01542;Samsung Galaxy Tab S6 Lite;3;179901
1543;I01543;Samsung Galaxy Tab S6 Lite;3;179901
1544;I01544;Soundbar Samsung com 2.1 canais, Dolby Digital;2;10720
1545;I01545;Samsung Galaxy Tab S6 Lite;1;179901
1546;I01546;Carregador Turbo Tipo-C 50w;3;539
1547;I01547;"Smart TV LED 32""Samsung LED Tizen TV";2;10790
1548;I01548;Fone de Ouvido Sem Fio TWS, PHILIPS;2;12491
1549;I01549;"Smart TV LED 32""Samsung LED Tizen TV";4;10790
1550;I01550;Samsung Galaxy Tab S6 Lite;4;179901
1551;I01551;Smart TV 32” Philco LED Roku TV;2;9490
1552;I01552;Fone de ouvido Sem Fio QCY T27;4;12986
1553;I01553;Película de Vidro 3D Galaxy A30s;4;179
1554;I01554;Fone de Ouvido Profissional AKG K92;1;42899
1555;I01555;"Monitor UHD Samsung 32""";3;162657
1556;I01556;Carregador Turbo Tipo-C 50w;3;539
1557;I01557;Carregador Turbo USB-C 30W;3;499
1558;I01558;Samsung Galaxy Tab S6 Lite;1;179901
1559;I01559;Teclado Mecanico Fizz;1;1749
1560;I01560;Fone de Ouvido Profissional AKG K92;3;42899
1561;I01561;Fone de Ouvido Profissional AKG K92;2;42899
1562;I01562;Smart TV 32” Philco LED Roku TV;2;9490
1563;I01563;Película para iPhone 14Pro Anti impacto;4;518
1564;I01564;Soundbar Tomate MTS-2017, Bivolt;2;7699
1565;I01565;Película para iPhone 14Pro Anti impacto;4;518
1566;I01566;"Smart TV LED 32""Samsung LED Tizen TV";2;10790
1567;I01567;Projetor EPSON Powerlite Wide Screen;1;274213
1568;I01568;Samsung Galaxy Tab S6 Lite;4;179901
1569;I01569;Fone de Ouvido Profissional AKG K92;2;42899
1570;I01570;"Smart TV LED 32""Samsung LED Tizen TV";2;10790
1571;I01571;Fone de Ouvido Profissional AKG K92;4;42899
1572;I01572;Samsung Galaxy Tab S6 Lite;1;179901
1573;I01573;Fone de Ouvido Profissional AKG K92;3;42899
1574;I01574;Soundbar Samsung com 2.1 canais, Dolby Digital;2;10720
1575;I01575;Carregador Turbo Tipo-C 50w;2;539
1576;I01576;Carregador Turbo Tipo-C 50w;1;539
1577;I01577;Soundbar Tomate MTS-2017, Bivolt;4;7699
1578;I01578;Smart TV 32” Philco LED Roku TV;3;9490
1579;I01579;Mouse Redragon Wireless;2;16599
1580;I01580;ACER Notebook Gamer Nitro;2;46040
1581;I01581;Fone de Ouvido Sem Fio TWS, PHILIPS;1;12491
1582;I01582;ACER Notebook Gamer Nitro;2;46040
1583;I01583;Projetor Smart Epson EpiqVision, FULL HD;1;304999
1584;I01584;Película de Vidro 3D Galaxy A30s;3;179
1585;I01585;Samsung Galaxy A36;3;19791
1586;I01586;Projetor Smart Epson EpiqVision, FULL HD;3;304999
1587;I01587;Fone de ouvido Sem Fio QCY T27;3;12986
1588;I01588;Smart TV 32” Philco LED Roku TV;2;9490
1589;I01589;Película de Vidro 3D Galaxy A30s;3;179
1590;I01590;Película para iPhone 14Pro Anti impacto;4;518
1591;I01591;Soundbar Tomate MTS-2017, Bivolt;2;7699
1592;I01592;"Monitor UHD Samsung 32""";4;162657
1593;I01593;Fone de ouvido Sem Fio QCY T27;3;12986
1594;I01594;Película para iPhone 14Pro Anti impacto;1;518
1595;I01595;Smart TV 32” Philco LED Roku TV;3;9490
1596;I01596;"Monitor UHD Samsung 32""";1;162657
1597;I01597;Samsung Galaxy A36;4;19791
1598;I01598;Samsung Galaxy Tab S6 Lite;3;179901
1599;I01599;Teclado Mecanico Fizz;3;1749
1600;I01600;ACER Notebook Gamer Nitro;4;46040
1601;I01601;"Monitor UHD Samsung 32""";3;162657
1602;I01602;Teclado Mecanico Fizz;2;1749
1603;I01603;Mouse Redragon Wireless;1;16599
1604;I01604;Projetor Smart Epson EpiqVision, FULL HD;2;304999
1605;I01605;Película para iPhone 14Pro Anti impacto;3;518
1606;I01606;"Smart TV LED 32""Samsung LED Tizen TV";3;10790
1607;I01607;SSD Crucial 1TB NVMe M.2;1;4490
1608;I01608;Carregador Turbo USB-C 30W;1;499
1609;I01609;SSD Crucial 1TB NVMe M.2;4;4490
1610;I01610;Soundbar Tomate MTS-2017, Bivolt;4;7699
1611;I01611;"Monitor UHD Samsung 32""";3;162657
1612;I01612;Carregador Turbo Tipo-C 50w;2;539
1613;I01613;Carregador Turbo USB-C 30W;2;499
1614;I01614;Película para iPhone 14Pro Anti impacto;2;518
1615;I01615;Teclado Mecanico Fizz;4;1749
1616;I01616;Película para iPhone 14Pro Anti impacto;1;518
1617;I01617;Samsung Galaxy Tab S6 Lite;2;179901
1618;I01618;Carregador Turbo USB-C 30W;4;499
1619;I01619;Projetor Smart Epson EpiqVision, FULL HD;3;304999
1620;I01620;Película de Vidro 3D Galaxy A30s;2;179
1621;I01621;Película de Vidro 3D Galaxy A30s;1;179
1622;I01622;Projetor Smart Epson EpiqVision, FULL HD;3;304999
1623;I01623;Samsung Galaxy Tab S6 Lite;3;179901
1624;I01624;Carregador Turbo Tipo-C 50w;4;539
1625;I01625;Carregador Turbo Tipo-C 50w;2;539
1626;I01626;Projetor EPSON Powerlite Wide Screen;1;274213
1627;I01627;Smart TV 32” Philco LED Roku TV;3;9490
1628;I01628;Fone de Ouvido Profissional AKG K92;1;42899
1629;I01629;Teclado Mecanico Fizz;4;1749
1630;I01630;Soundbar Tomate MTS-2017, Bivolt;4;7699
1631;I01631;Película para iPhone 14Pro Anti impacto;2;518
1632;I01632;"Monitor UHD Samsung 32""";1;162657
1633;I01633;SSD Crucial 1TB NVMe M.2;4;4490
1634;I01634;Película para iPhone 14Pro Anti impacto;2;518
1635;I01635;Teclado Mecanico Fizz;3;1749
1636;I01636;Mouse Redragon Wireless;1;16599
1637;I01637;ACER Notebook Gamer Nitro;2;46040
1638;I01638;Teclado Mecanico Fizz;3;1749
1639;I01639;Película para iPhone 14Pro Anti impacto;1;518
1640;I01640;Película de Vidro 3D Galaxy A30s;3;179
1641;I01641;Fone de ouvido Sem Fio QCY T27;4;12986
1642;I01642;Soundbar Samsung com 2.1 canais, Dolby Digital;4;10720
1643;I01643;Película de Vidro 3D Galaxy A30s;4;179
1644;I01644;"Smart TV LED 32""Samsung LED Tizen TV";1;10790
1645;I01645;"Monitor UHD Samsung 32""";1;162657
1646;I01646;"Smart TV LED 32""Samsung LED Tizen TV";2;10790
1647;I01647;Projetor Smart Epson EpiqVision, FULL HD;4;304999
1648;I01648;Fone de Ouvido Profissional AKG K92;4;42899
1649;I01649;Soundbar Tomate MTS-2017, Bivolt;2;7699
1650;I01650;ACER Notebook Gamer Nitro;3;46040
1651;I01651;Carregador Turbo Tipo-C 50w;4;539
1652;I01652;Fone de ouvido Sem Fio QCY T27;2;12986
1653;I01653;Projetor EPSON Powerlite Wide Screen;2;274213
1654;I01654;Soundbar Tomate MTS-2017, Bivolt;3;7699
1655;I01655;Película de Vidro 3D Galaxy A30s;3;179
1656;I01656;"Monitor UHD Samsung 32""";4;162657
1657;I01657;SSD Crucial 1TB NVMe M.2;4;4490
1658;I01658;Soundbar Tomate MTS-2017, Bivolt;2;7699
1659;I01659;Película de Vidro 3D Galaxy A30s;1;179
1660;I01660;Soundbar Tomate MTS-2017, Bivolt;3;7699
1661;I01661;ACER Notebook Gamer Nitro;3;46040
1662;I01662;Fone de Ouvido Profissional AKG K92;1;42899
1663;I01663;Projetor Smart Epson EpiqVision, FULL HD;4;304999
1664;I01664;Samsung Galaxy Tab S6 Lite;3;179901
1665;I01665;"Smart TV LED 32""Samsung LED Tizen TV";3;10790
1666;I01666;Película de Vidro 3D Galaxy A30s;2;179
1667;I01667;SSD Crucial 1TB NVMe M.2;4;4490
1668;I01668;Soundbar Tomate MTS-2017, Bivolt;1;7699
1669;I01669;Fone de ouvido Sem Fio QCY T27;2;12986
1670;I01670;Soundbar Samsung com 2.1 canais, Dolby Digital;1;10720
1671;I01671;Película de Vidro 3D Galaxy A30s;3;179
1672;I01672;Mouse Redragon Wireless;1;16599
1673;I01673;Soundbar Samsung com 2.1 canais, Dolby Digital;3;10720
1674;I01674;Samsung Galaxy A36;4;19791
1675;I01675;Samsung Galaxy A36;1;19791
1676;I01676;Projetor EPSON Powerlite Wide Screen;1;274213
1677;I01677;Fone de ouvido Sem Fio QCY T27;4;12986
1678;I01678;SSD Crucial 1TB NVMe M.2;2;4490
1679;I01679;Samsung Galaxy Tab S6 Lite;2;179901
1680;I01680;Samsung Galaxy Tab S6 Lite;4;179901
1681;I01681;Carregador Turbo Tipo-C 50w;3;539
1682;I01682;SSD Crucial 1TB NVMe M.2;3;4490
1683;I01683;Fone de ouvido Sem Fio QCY T27;2;12986
1684;I01684;Fone de Ouvido Profissional AKG K92;3;42899
1685;I01685;Mouse Redragon Wireless;2;16599
1686;I01686;Carregador Turbo Tipo-C 50w;1;539
1687;I01687;"Monitor UHD Samsung 32""";2;162657
1688;I01688;ACER Notebook Gamer Nitro;3;46040
1689;I01689;Teclado Mecanico Fizz;2;1749
1690;I01690;Película para iPhone 14Pro Anti impacto;2;518
1691;I01691;Carregador Turbo Tipo-C 50w;2;539
1692;I01692;Projetor EPSON Powerlite Wide Screen;4;274213
1693;I01693;Película para iPhone 14Pro Anti impacto;1;518
1694;I01694;Projetor EPSON Powerlite Wide Screen;2;274213
1695;I01695;Película de Vidro 3D Galaxy A30s;1;179
1696;I01696;Mouse Redragon Wireless;2;16599
1697;I01697;Smart TV 32” Philco LED Roku TV;4;9490
1698;I01698;Samsung Galaxy Tab S6 Lite;3;179901
1699;I01699;ACER Notebook Gamer Nitro;2;46040
1700;I01700;SSD Crucial 1TB NVMe M.2;1;4490
1701;I01701;Samsung Galaxy A36;1;19791
1702;I01702;Soundbar Tomate MTS-2017, Bivolt;1;7699
1703;I01703;Película para iPhone 14Pro Anti impacto;4;518
1704;I01704;Projetor Smart Epson EpiqVision, FULL HD;3;304999
1705;I01705;Fone de Ouvido Profissional AKG K92;3;42899
1706;I01706;Smart TV 32” Philco LED Roku TV;2;9490
1707;I01707;Soundbar Samsung com 2.1 canais, Dolby Digital;4;10720
1708;I01708;Película de Vidro 3D Galaxy A30s;3;179
1709;I01709;Fone de ouvido Sem Fio QCY T27;3;12986
1710;I01710;Smart TV 32” Philco LED Roku TV;3;9490
1711;I01711;Projetor EPSON Powerlite Wide Screen;4;274213
1712;I01712;Carregador Turbo Tipo-C 50w;1;539
1713;I01713;Projetor EPSON Powerlite Wide Screen;1;274213
1714;I01714;Soundbar Tomate MTS-2017, Bivolt;2;7699
1715;I01715;Película para iPhone 14Pro Anti impacto;4;518
1716;I01716;Fone de Ouvido Profissional AKG K92;4;42899
1717;I01717;Fone de Ouvido Profissional AKG K92;4;42899
1718;I01718;Fone de Ouvido Profissional EDIFIER WH950NB;2;8990
1719;I01719;Fone de Ouvido Sem Fio TWS, PHILIPS;4;12491
1720;I01720;Soundbar Tomate MTS-2017, Bivolt;4;7699
1721;I01721;Fone de Ouvido Profissional EDIFIER WH950NB;4;8990
1722;I01722;SSD Crucial 1TB NVMe M.2;2;4490
1723;I01723;Teclado Mecanico Fizz;2;1749
1724;I01724;Fone de Ouvido Profissional AKG K92;4;42899
1725;I01725;Teclado Mecanico Fizz;3;1749
1726;I01726;Samsung Galaxy Tab S6 Lite;2;179901
1727;I01727;Película para iPhone 14Pro Anti impacto;2;518
1728;I01728;Projetor EPSON Powerlite Wide Screen;4;274213
1729;I01729;Mouse Redragon Wireless;3;16599
1730;I01730;Smart TV 32” Philco LED Roku TV;4;9490
1731;I01731;Fone de Ouvido Profissional EDIFIER WH950NB;4;8990
1732;I01732;Samsung Galaxy A36;1;19791
1733;I01733;Mouse Redragon Wireless;2;16599
1734;I01734;Fone de Ouvido Profissional EDIFIER WH950NB;4;8990
1735;I01735;Samsung Galaxy Tab S6 Lite;2;179901
1736;I01736;Teclado Mecanico Fizz;1;1749
1737;I01737;"Monitor UHD Samsung 32""";4;162657
1738;I01738;Fone de Ouvido Profissional AKG K92;1;42899
1739;I01739;Soundbar Samsung com 2.1 canais, Dolby Digital;3;10720
1740;I01740;Soundbar Tomate MTS-2017, Bivolt;2;7699
1741;I01741;Película para iPhone 14Pro Anti impacto;2;518
1742;I01742;Película de Vidro 3D Galaxy A30s;3;179
1743;I01743;Smart TV 32” Philco LED Roku TV;1;9490
1744;I01744;"Monitor UHD Samsung 32""";1;162657
1745;I01745;"Monitor UHD Samsung 32""";1;162657
1746;I01746;Película de Vidro 3D Galaxy A30s;3;179
1747;I01747;Fone de Ouvido Sem Fio TWS, PHILIPS;3;12491
1748;I01748;SSD Crucial 1TB NVMe M.2;4;4490
1749;I01749;Teclado Mecanico Fizz;1;1749
1750;I01750;Projetor Smart Epson EpiqVision, FULL HD;2;304999
1751;I01751;Mouse Redragon Wireless;1;16599
1752;I01752;Projetor EPSON Powerlite Wide Screen;3;274213
1753;I01753;Película para iPhone 14Pro Anti impacto;1;518
1754;I01754;"Monitor UHD Samsung 32""";3;162657
1755;I01755;Smart TV 32” Philco LED Roku TV;1;9490
1756;I01756;Fone de Ouvido Profissional AKG K92;4;42899
1757;I01757;Fone de ouvido Sem Fio QCY T27;4;12986
1758;I01758;"Monitor UHD Samsung 32""";4;162657
1759;I01759;Samsung Galaxy Tab S6 Lite;4;179901
1760;I01760;Fone de Ouvido Profissional EDIFIER WH950NB;4;8990
1761;I01761;Carregador Turbo Tipo-C 50w;4;539
1762;I01762;Smart TV 32” Philco LED Roku TV;1;9490
1763;I01763;Samsung Galaxy Tab S6 Lite;3;179901
1764;I01764;Projetor EPSON Powerlite Wide Screen;4;274213
1765;I01765;Mouse Redragon Wireless;2;16599
1766;I01766;Smart TV 32” Philco LED Roku TV;3;9490
1767;I01767;Projetor EPSON Powerlite Wide Screen;3;274213
1768;I01768;ACER Notebook Gamer Nitro;2;46040
1769;I01769;Samsung Galaxy Tab S6 Lite;2;179901
1770;I01770;ACER Notebook Gamer Nitro;1;46040
1771;I01771;Fone de Ouvido Profissional EDIFIER WH950NB;2;8990
1772;I01772;Fone de Ouvido Profissional EDIFIER WH950NB;1;8990
1773;I01773;Película de Vidro 3D Galaxy A30s;1;179
1774;I01774;Teclado Mecanico Fizz;2;1749
1775;I01775;Película para iPhone 14Pro Anti impacto;1;518
1776;I01776;Carregador Turbo USB-C 30W;1;499
1777;I01777;Samsung Galaxy Tab S6 Lite;3;179901
1778;I01778;Fone de ouvido Sem Fio QCY T27;2;12986
1779;I01779;Soundbar Tomate MTS-2017, Bivolt;4;7699
1780;I01780;Samsung Galaxy Tab S6 Lite;4;179901
1781;I01781;Carregador Turbo Tipo-C 50w;4;539
1782;I01782;"Monitor UHD Samsung 32""";3;162657
1783;I01783;Carregador Turbo Tipo-C 50w;2;539
1784;I01784;Samsung Galaxy Tab S6 Lite;3;179901
1785;I01785;Projetor EPSON Powerlite Wide Screen;4;274213
1786;I01786;Película de Vidro 3D Galaxy A30s;4;179
1787;I01787;Samsung Galaxy A36;4;19791
1788;I01788;Teclado Mecanico Fizz;1;1749
1789;I01789;Teclado Mecanico Fizz;4;1749
1790;I01790;SSD Crucial 1TB NVMe M.2;2;4490
1791;I01791;Película para iPhone 14Pro Anti impacto;1;518
1792;I01792;Soundbar Tomate MTS-2017, Bivolt;2;7699
1793;I01793;Fone de ouvido Sem Fio QCY T27;1;12986
1794;I01794;Smart TV 32” Philco LED Roku TV;2;9490
1795;I01795;Fone de Ouvido Sem Fio TWS, PHILIPS;1;12491
1796;I01796;Fone de Ouvido Profissional AKG K92;1;42899
1797;I01797;Carregador Turbo USB-C 30W;4;499
1798;I01798;Projetor EPSON Powerlite Wide Screen;3;274213
1799;I01799;SSD Crucial 1TB NVMe M.2;4;4490
1800;I01800;"Smart TV LED 32""Samsung LED Tizen TV";2;10790
1801;I01801;Fone de ouvido Sem Fio QCY T27;4;12986
1802;I01802;Carregador Turbo USB-C 30W;1;499
1803;I01803;"Smart TV LED 32""Samsung LED Tizen TV";1;10790
1804;I01804;Samsung Galaxy A36;1;19791
1805;I01805;Soundbar Samsung com 2.1 canais, Dolby Digital;2;10720
1806;I01806;Projetor Smart Epson EpiqVision, FULL HD;2;304999
1807;I01807;Soundbar Tomate MTS-2017, Bivolt;3;7699
1808;I01808;Carregador Turbo Tipo-C 50w;3;539
1809;I01809;Samsung Galaxy Tab S6 Lite;3;179901
1810;I01810;Smart TV 32” Philco LED Roku TV;3;9490
1811;I01811;Película de Vidro 3D Galaxy A30s;3;179
1812;I01812;SSD Crucial 1TB NVMe M.2;1;4490
1813;I01813;ACER Notebook Gamer Nitro;1;46040
1814;I01814;Carregador Turbo Tipo-C 50w;1;539
1815;I01815;Fone de ouvido Sem Fio QCY T27;2;12986
1816;I01816;Samsung Galaxy A36;2;19791
1817;I01817;Fone de Ouvido Profissional AKG K92;2;42899
1818;I01818;Carregador Turbo USB-C 30W;3;499
1819;I01819;Mouse Redragon Wireless;3;16599
1820;I01820;Película para iPhone 14Pro Anti impacto;1;518
1821;I01821;Soundbar Samsung com 2.1 canais, Dolby Digital;1;10720
1822;I01822;Samsung Galaxy Tab S6 Lite;1;179901
1823;I01823;Projetor Smart Epson EpiqVision, FULL HD;4;304999
1824;I01824;Fone de Ouvido Sem Fio TWS, PHILIPS;3;12491
1825;I01825;Samsung Galaxy Tab S6 Lite;3;179901
1826;I01826;Samsung Galaxy A36;3;19791
1827;I01827;Smart TV 32” Philco LED Roku TV;1;9490
1828;I01828;Película para iPhone 14Pro Anti impacto;3;518
1829;I01829;Fone de Ouvido Sem Fio TWS, PHILIPS;4;12491
1830;I01830;Smart TV 32” Philco LED Roku TV;3;9490
1831;I01831;Fone de Ouvido Sem Fio TWS, PHILIPS;4;12491
1832;I01832;Samsung Galaxy Tab S6 Lite;2;179901
